Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,LocationGroup
Leeds Originals,Commercial Street at Sharps,2019,December,49,Monday,02-Dec-19,23:00,81,0,81,81,0,81,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,00:00,47,0,47,47,0,47,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,01:00,9,0,9,9,0,9,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,02:00,21,0,21,21,0,21,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,03:00,6,0,6,6,0,6,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,04:00,54,0,54,54,0,54,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,05:00,71,0,71,71,0,71,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,06:00,168,0,168,168,0,168,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,07:00,447,0,447,447,0,447,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,08:00,979,0,979,979,0,979,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,09:00,1035,0,1035,1035,0,1035,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,10:00,1551,0,1551,1551,0,1551,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,11:00,2162,0,2162,2162,0,2162,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,12:00,3662,0,3662,3662,0,3662,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,13:00,3910,0,3910,3910,0,3910,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,14:00,2754,0,2754,2754,0,2754,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,15:00,2493,0,2493,2493,0,2493,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,16:00,2276,0,2276,2276,0,2276,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,17:00,2220,0,2220,2220,0,2220,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,18:00,1443,0,1443,1443,0,1443,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,19:00,721,0,721,721,0,721,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,20:00,388,0,388,388,0,388,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,21:00,273,0,273,273,0,273,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,22:00,159,0,159,159,0,159,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Tuesday,03-Dec-19,23:00,111,0,111,111,0,111,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,00:00,76,0,76,76,0,76,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,01:00,51,0,51,51,0,51,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,02:00,21,0,21,21,0,21,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,03:00,14,0,14,14,0,14,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,04:00,12,0,12,12,0,12,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,05:00,74,0,74,74,0,74,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,06:00,163,0,163,163,0,163,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,07:00,466,0,466,466,0,466,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,08:00,1034,0,1034,1034,0,1034,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,09:00,1108,0,1108,1108,0,1108,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,10:00,1421,0,1421,1421,0,1421,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,11:00,2073,0,2073,2073,0,2073,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,12:00,3573,0,3573,3573,0,3573,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,13:00,4027,0,4027,4027,0,4027,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,14:00,3210,0,3210,3210,0,3210,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,15:00,2723,0,2723,2723,0,2723,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,16:00,2488,0,2488,2488,0,2488,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,17:00,2537,0,2537,2537,0,2537,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,18:00,1631,0,1631,1631,0,1631,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,19:00,818,0,818,818,0,818,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,20:00,479,0,479,479,0,479,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,21:00,271,0,271,271,0,271,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,22:00,247,0,247,247,0,247,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Wednesday,04-Dec-19,23:00,188,0,188,188,0,188,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,00:00,69,0,69,69,0,69,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,01:00,42,0,42,42,0,42,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,02:00,22,0,22,22,0,22,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,03:00,34,0,34,34,0,34,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,04:00,35,0,35,35,0,35,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,05:00,67,0,67,67,0,67,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,06:00,157,0,157,157,0,157,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,07:00,474,0,474,474,0,474,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,08:00,996,0,996,996,0,996,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,09:00,1071,0,1071,1071,0,1071,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,10:00,1637,0,1637,1637,0,1637,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,11:00,2566,0,2566,2566,0,2566,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,12:00,4237,0,4237,4237,0,4237,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,13:00,4313,0,4313,4313,0,4313,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,14:00,3037,0,3037,3037,0,3037,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,15:00,2537,0,2537,2537,0,2537,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,16:00,2399,0,2399,2399,0,2399,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,17:00,2665,0,2665,2665,0,2665,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,18:00,1827,0,1827,1827,0,1827,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,19:00,998,0,998,998,0,998,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,20:00,427,0,427,427,0,427,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,21:00,321,0,321,321,0,321,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,22:00,270,0,270,270,0,270,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Thursday,05-Dec-19,23:00,182,0,182,182,0,182,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,00:00,120,0,120,120,0,120,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,01:00,71,0,71,71,0,71,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,02:00,42,0,42,42,0,42,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,03:00,13,0,13,13,0,13,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,04:00,34,0,34,34,0,34,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,05:00,76,0,76,76,0,76,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,06:00,144,0,144,144,0,144,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,07:00,368,0,368,368,0,368,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,08:00,993,0,993,993,0,993,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,09:00,1390,0,1390,1390,0,1390,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,10:00,1946,0,1946,1946,0,1946,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,11:00,2369,0,2369,2369,0,2369,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,12:00,3795,0,3795,3795,0,3795,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,13:00,4429,0,4429,4429,0,4429,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,14:00,3561,0,3561,3561,0,3561,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,15:00,2839,0,2839,2839,0,2839,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,16:00,2425,0,2425,2425,0,2425,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,17:00,2523,0,2523,2523,0,2523,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,18:00,1761,0,1761,1761,0,1761,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,19:00,1069,0,1069,1069,0,1069,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,20:00,683,0,683,683,0,683,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,21:00,450,0,450,450,0,450,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,22:00,462,0,462,462,0,462,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Friday,06-Dec-19,23:00,287,0,287,287,0,287,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,00:00,283,0,283,283,0,283,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,01:00,216,0,216,216,0,216,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,02:00,129,0,129,129,0,129,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,03:00,33,0,33,33,0,33,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,04:00,53,0,53,53,0,53,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,05:00,63,0,63,63,0,63,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,06:00,97,0,97,97,0,97,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,07:00,148,0,148,148,0,148,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,08:00,447,0,447,447,0,447,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,09:00,1237,0,1237,1237,0,1237,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,10:00,2249,0,2249,2249,0,2249,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,11:00,3774,0,3774,3774,0,3774,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,12:00,3955,0,3955,3955,0,3955,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,13:00,4610,0,4610,4610,0,4610,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,14:00,5014,0,5014,5014,0,5014,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,15:00,5013,0,5013,5013,0,5013,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,16:00,3686,0,3686,3686,0,3686,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,17:00,2683,0,2683,2683,0,2683,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,18:00,1578,0,1578,1578,0,1578,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,19:00,1086,0,1086,1086,0,1086,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,20:00,592,0,592,592,0,592,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,21:00,413,0,413,413,0,413,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,22:00,425,0,425,425,0,425,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Saturday,07-Dec-19,23:00,225,0,225,225,0,225,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,00:00,307,0,307,307,0,307,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,01:00,224,0,224,224,0,224,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,02:00,112,0,112,112,0,112,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,03:00,72,0,72,72,0,72,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,04:00,22,0,22,22,0,22,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,05:00,38,0,38,38,0,38,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,06:00,40,0,40,40,0,40,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,07:00,48,0,48,48,0,48,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,08:00,132,0,132,132,0,132,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,09:00,232,0,232,232,0,232,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,10:00,739,0,739,739,0,739,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,11:00,2021,0,2021,2021,0,2021,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,12:00,2816,0,2816,2816,0,2816,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,13:00,3030,0,3030,3030,0,3030,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,14:00,3539,0,3539,3539,0,3539,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,15:00,3106,0,3106,3106,0,3106,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,16:00,2092,0,2092,2092,0,2092,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,17:00,905,0,905,905,0,905,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,18:00,473,0,473,473,0,473,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,19:00,294,0,294,294,0,294,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,20:00,200,0,200,200,0,200,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,21:00,136,0,136,136,0,136,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,22:00,74,0,74,74,0,74,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,49,Sunday,08-Dec-19,23:00,55,0,55,55,0,55,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,00:00,26,0,26,26,0,26,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,01:00,21,0,21,21,0,21,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,02:00,6,0,6,6,0,6,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,03:00,11,0,11,11,0,11,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,04:00,25,0,25,25,0,25,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,05:00,70,0,70,70,0,70,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,06:00,173,0,173,173,0,173,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,07:00,543,0,543,543,0,543,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,08:00,963,0,963,963,0,963,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,09:00,1166,0,1166,1166,0,1166,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,10:00,1859,0,1859,1859,0,1859,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,11:00,2762,0,2762,2762,0,2762,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,12:00,4665,0,4665,4665,0,4665,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,13:00,4786,0,4786,4786,0,4786,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,14:00,3379,0,3379,3379,0,3379,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,15:00,2959,0,2959,2959,0,2959,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,16:00,2622,0,2622,2622,0,2622,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,17:00,2651,0,2651,2651,0,2651,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,18:00,1530,0,1530,1530,0,1530,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,19:00,772,0,772,772,0,772,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,20:00,360,0,360,360,0,360,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,21:00,209,0,209,209,0,209,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,22:00,189,0,189,189,0,189,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Monday,09-Dec-19,23:00,97,0,97,97,0,97,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Tuesday,10-Dec-19,00:00,42,0,42,42,0,42,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Tuesday,10-Dec-19,01:00,31,0,31,31,0,31,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Tuesday,10-Dec-19,02:00,28,0,28,28,0,28,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Tuesday,10-Dec-19,03:00,18,0,18,18,0,18,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Tuesday,10-Dec-19,04:00,34,0,34,34,0,34,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Tuesday,10-Dec-19,05:00,65,0,65,65,0,65,No Group
Leeds Originals,Commercial Street at Sharps,2019,December,50,Tuesday,10-Dec-19,06:00,191,0,191,191,0,191,No Group
